0.10065,0.10358,0.10189,0.098652,0.097571,0.095293,0.10271,0.1102,0.11413,0.11625,0.11506,0.11912,0.12492,0.12965,0.13532,0.13959,0.14644,0.15134,0.15213,0.15297,0.15807,0.16245,0.16593,0.16698,0.16484,0.16404,0.1606,0.15814,0.15213,0.14841,0.14593,0.14052,0.13958,0.1367,0.13482,0.133,0.13305,0.13716,0.14291,0.15015,0.158,0.15784,0.16246,0.16257,0.16083,0.1596,0.15496,0.15337,0.15212,0.15052,0.14882,0.14887,0.14836,0.14717,0.1447,0.1401,0.14065,0.13822,0.13437,0.12843,0.121,0.11559,0.10955,0.1045,0.10114,0.10543,0.10598,0.10618,0.10518,0.098612,0.0939,0.089257,0.081067,0.075536,0.066694,0.061354,0.060457,0.057874,0.061377,0.06488,0.062532,0.058745,0.053643,0.052922,0.052553,0.056043,0.04916,0.043642,0.04063,0.038538,0.034128,0.027662,0.022838,0.014595,0.0071627,0.0056863,0.008081,0.01499,0.014366,0.019024,0.01879,0.019899,0.018788,0.016619,0.017254,0.019292,0.023751,0.032371,0.035523,0.041817,0.047223,0.056727,0.066809,0.077143,0.080467,0.075542,0.077713,0.077398,0.080464,0.082769,0.081408,0.078892,0.076994,0.076434,0.073037,0.074104,0.075095,0.070736,0.069881,0.071997,0.071407,0.068636,0.063,0.063392,0.065193,0.072671,0.077413,0.077761,0.073539,0.072083,0.072236,0.071635,0.068341,0.057647,0.051573,0.048864,0.052071,0.053843,0.056644,0.06237,0.059826,0.056419,0.053205,0.054834,0.058729,0.061302,0.067442,0.075024,0.082515,0.088902,0.09735,0.10956,0.11561,0.12064,0.12827,0.1381,0.14138,0.14599,0.15256,0.15614,0.15596,0.15314,0.15123,0.15026,0.15123,0.15066,0.14875,0.14682,0.14335,0.14301,0.14395,0.14524,0.14707,0.14769,0.15474,0.15887,0.15945,0.15811,0.15019,0.144,0.14121,0.13949,0.13578,0.13079,0.12628,0.12112,0.11045,0.10332,0.098956,0.096979,0.090583,0.084345,0.077281,0.076086,0.068591,0.05807,0.054268,0.05271,0.051387,0.052704,0.050262,0.042765,0.038024,0.033453,0.028965,0.026971,0.02541,0.02334,0.026584,0.034038,0.036317,0.032473,0.03429,0.033155,0.038807,0.045939,0.046307,0.050186,0.050062,0.051319,0.048153,0.046379,0.045568,0.048033,0.049282,0.046264,0.040354,0.037979,0.041859,0.042827,0.049436,0.052268,0.051363,0.049316,0.045018,0.038367,0.041408,0.041177,0.043341,0.050439,0.051147,0.047984,0.040494,0.039462,0.041742,0.043425,0.049416,0.048577,0.049268,0.050248,0.053453,0.056001,0.057493,0.063438,0.06454,0.061648,0.055814,0.051658,0.045553,0.039574,0.037141,0.038529,0.043876,0.044063,0.045898,0.045445,0.044016,0.042388,0.041186,0.046026,0.045064,0.047273,0.046388,0.042811,0.039816,0.036165,0.035032,0.032551,0.029882,0.025782,0.023175,0.021346,0.023131,0.032732,0.039606,0.048467,0.050171,0.059573,0.062934,0.062102,0.06285,0.067177,0.074042,0.07733,0.083519,0.091293,0.091903,0.094559,0.087109,0.08097,0.079057,0.07492,0.073083,0.066116,0.06826,0.074284,0.078871,0.080005,0.070862,0.069236,0.068574,0.072486,0.068556,0.061879,0.054414,0.054678,0.050927,0.044205,0.043728,0.042784,0.038333,0.040117,0.046339,0.044651,0.045311,0.046191,0.045264,0.038026,0.032515,0.030535,0.032965,0.035542,0.035475,0.030008,0.031012,0.03002,0.026121,0.02112,0.023136,0.024799,0.023346,0.019068,0.01992,0.027543,0.033299,0.035043,0.040577,0.05243,0.061879,0.072692,0.081985,0.088352,0.092001,0.093488,0.092287,0.091335,0.09191,0.096901,0.099305,0.10541,0.1055,0.10341,0.10685,0.11034,0.12118,0.13374,0.13902,0.14872,0.14918,0.14602,0.14494,0.14412,0.14443,0.14005,0.13689,0.13683,0.13839,0.13644,0.13437,0.13307,0.13054,0.12589,0.12088,0.11792,0.11908,0.11713,0.11957,0.12135,0.12484,0.12656,0.12598,0.12269,0.12314,0.11722,0.1183,0.11744,0.11634,0.11745,0.12029,0.11862,0.11887,0.11918,0.11621,0.11224,0.10483,0.10389,0.10204,0.10519,0.10448,0.099931,0.099135,0.095973,0.092636,0.087893,0.086305,0.088002,0.09377,0.1031,0.11261,0.1179,0.12083,0.11932,0.11664,0.11184,0.10973,0.11119,0.10726,0.10276,0.10139,0.10264,0.10602,0.10564,0.10736,0.10649,0.10399,0.098829,0.099864,0.096946,0.089392,0.089251,0.091551,0.090432,0.094789,0.10324,0.10446,0.10914,0.10575,0.10437,0.1068,0.11181,0.1107,0.11318,0.11784,0.12362,0.12584,0.1321,0.13602,0.13686,0.14238,0.14197,0.14209,0.13728,0.13428,0.12752,0.12318,0.11777,0.10758,0.09897,0.095769,0.091066,0.085265,0.081636,0.07531,0.072267,0.064423,0.053894,0.0453,0.035986,0.029172,0.025475,0.028168,0.031598,0.032802,0.02842,0.032388,0.038137,0.047747,0.054338,0.053805,0.047561,0.042705,0.042409,0.032718,0.029665,0.029282,0.032048,0.029096,0.027752,0.028475,0.034499,0.03942,0.045924,0.054568,0.060103,0.062401,0.062986,0.066173,0.068083,0.075427,0.079715,0.081183,0.081628,0.085433,0.090922,0.093918,0.097146,0.10372,0.10628,0.1146,0.12344,0.13442,0.13298,0.12976,0.12554,0.12627,0.1305,0.13216,0.13329,0.12974,0.12487,0.11395,0.10866,0.11092,0.11484,0.11162,0.11065,0.10945,0.10855,0.10807,0.10574,0.10749,0.10919,0.11079,0.11274,0.11287,0.11044,0.1089,0.10644,0.10588,0.1071,0.10932,0.11203,0.1173,0.12141,0.12504,0.12893,0.12856,0.12665,0.12784,0.12518,0.12308,0.11923,0.11105,0.10347,0.095363,0.08783,0.081182,0.074958,0.065709,0.058523,0.055855,0.057174,0.062344,0.071015,0.074978,0.076077,0.078993,0.07823,0.076514,0.075818,0.078402,0.08329,0.089696,0.087884,0.095185,0.097956,0.091686,0.083256,0.074179,0.07181,0.075919,0.073068,0.06978,0.06289,0.059651,0.057225,0.058459,0.056593,0.055177,0.056064,0.057045,0.063485,0.067046,0.065688,0.067159,0.068885,0.066062,0.066387,0.071465,0.079661,0.088435,0.091888,0.092496,0.090214,0.093212,0.1022,0.10606,0.11122,0.11201,0.11326,0.11678,0.11946,0.11905,0.11758,0.11626,0.11716,0.11432,0.11467,0.11463,0.11681,0.11868,0.11044,0.11109,0.10608,0.10597,0.11002,0.11689,0.1167,0.11365,0.11334,0.11107,0.10698,0.10994,0.11435,0.11508,0.11422,0.11199,0.10823,0.10906,0.11165,0.11478,0.11383,0.11355,0.1136,0.11511,0.11782,0.11738,0.12006,0.11725,0.11422,0.11263,0.11178,0.11298,0.10981,0.10943,0.10906,0.1141,0.11616,0.11457,0.11253,0.10783,0.10338,0.10049,0.094042,0.090693,0.097064,0.10401,0.10475,0.10548,0.10195,0.10315,0.098219,0.097089,0.098426,0.10552,0.11212,0.12316,0.13504,0.14154,0.14248,0.14515,0.15437,0.1541,0.15266,0.14904,0.15013,0.141,0.13583,0.12369,0.11672,0.10839,0.10575,0.10433,0.10332,0.10197,0.098816,0.096408,0.095579,0.099158,0.10435,0.10833,0.11715,0.12296,0.12397,0.12355,0.12422,0.13127,0.13706,0.14306,0.14461,0.14694,0.14184,0.14593,0.15227,0.15137,0.14827,0.14864,0.15218,0.15494,0.15767,0.15707,0.16194,0.16097,0.15811,0.15836,0.15896,0.15422,0.15169,0.1443,0.1397,0.13826,0.13654,0.13445,0.13507,0.13404,0.13253,0.1312,0.12653,0.11946,0.10608,0.096238,0.09504,0.094432,0.097689,0.097414,0.086559,0.075563,0.074637,0.07181,0.072481,0.080149,0.081776,0.091688,0.095944,0.10007,0.10544,0.10231,0.10619,0.10971,0.12013,0.12893,0.12953,0.13088,0.12993,0.12508,0.11781,0.11704,0.10784,0.10782,0.10834,0.10842,0.10699,0.10121,0.095925,0.093975,0.091048,0.087675,0.084048,0.083641,0.078397,0.078016,0.07821,0.074246,0.075575,0.07257,0.074262,0.074617,0.073491,0.066601,0.065347,0.066782,0.075848,0.088329,0.096759,0.1001,0.10147,0.10623,0.10568,0.10486,0.10392,0.10061,0.10758,0.10749,0.10333,0.10636,0.10643,0.10017,0.095124,0.10258,0.11064,0.11328,0.11219,0.10985,0.11203,0.11219,0.11418,0.12046,0.12304,0.12362,0.12372,0.11799,0.11242,0.10569,0.10697,0.10782,0.10308,0.10055,0.098992,0.098702,0.095182,0.095167,0.09338,0.092454,0.085715,0.082344,0.079834,0.081096,0.077852,0.077907,0.079554,0.081976,0.082902,0.088566,0.083501,0.085715,0.088277,0.088194,0.086129,0.088345,0.089946,0.091057,0.091507,0.087443,0.088009,0.089734,0.090378,0.093415,0.09141,0.092915,0.098938,0.10283,0.10132,0.10272,0.10529,0.11094,0.11291,0.10192,0.096682,0.092576,0.087305,0.087447,0.089027,0.086292,0.082368,0.081272,0.079905,0.07701,0.076408,0.077779,0.082351,0.082613,0.082952,0.074611,0.066585,0.057782,0.049034,0.043779,0.036565,0.035966,0.035037,0.035543,0.037588,0.040825,0.038496,0.031932,0.028474,0.024377,0.029865,0.036132,0.036758,0.036446,0.036054,0.035203,0.03636,0.035218,0.036822,0.042169,0.045482,0.043339,0.039581,0.03945,0.039189,0.038504,0.04017,0.040945,0.042301,0.043954,0.04696,0.046401,0.043565,0.046205,0.049676,0.055133,0.06462,0.074144,0.086898,0.097065,0.10093,0.107,0.11093,0.10933,0.11449,0.11523,0.1155,0.11486,0.11703,0.12268,0.12107,0.12504,0.13011,0.13904,0.13924,0.14362,0.14864,0.15352,0.15653,0.15337,0.14755,0.14746,0.14792,0.14922,0.15045,0.15459,0.15155,0.15115,0.15259,0.15259,0.15608,0.16487,0.17107,0.17642,0.17706,0.17645,0.17839,0.17504,0.17181,0.1724,0.17133,0.15986,0.15278,0.14485,0.1443,0.14416,0.14435,0.14113,0.13897,0.13573,0.13294,0.12941,0.12735,0.11608,0.10598,0.10461,0.099722,0.098959,0.091803,0.088885,0.079584,0.073382,0.070224,0.069962,0.073973,0.072986,0.074658,0.078589,0.083376,0.086949,0.087388,0.087319,0.089717,0.097997,0.10629,0.11488,0.12041,0.12045,0.12116,0.12282,0.12315,0.11752,0.11566,0.11533,0.11471,0.11183,0.10889,0.10334,0.092795,0.087929,0.085634,0.085871,0.090002,0.09106,0.091202,0.092757,0.092369,0.094976,0.099483,0.1011,0.1014,0.10165,0.098483,0.089655,0.08015,0.071656,0.066502,0.0632,0.066009,0.070604,0.075641,0.08236,0.081025,0.078531,0.076913,0.077464,0.071897,0.070327,0.066496,0.063994,0.065519,0.068952,0.067261,0.069415,0.074303,0.080593,0.086215,0.083196,0.074542,0.07163,0.062898,0.054337,0.052125,0.049354,0.051175,0.050121,0.053004,0.057717,0.066577,0.073511,0.074645,0.073177,0.068037,0.066661,0.072668,0.080966,0.084962,0.091512,0.097242,0.098474,0.10131,0.10005,0.095994,0.095149,0.097868,0.095656,0.090449,0.086363,0.087628,0.085667,0.08969,0.092597,0.08771,0.084686,0.079161,0.072765,0.0692,0.06897,0.070269,0.066779,0.064017,0.064314,0.060664,0.063478,0.066947,0.06869,0.06867,0.069868,0.074292,0.073548,0.068695,0.060523,0.056141,0.055735,0.060351,0.063641,0.060078,0.057934,0.059752,0.056329,0.053101,0.047378,0.038395,0.029666,0.021936,0.021697,0.02425,0.028732,0.029102,0.02505,0.030198,0.035156,0.044066,0.045033,0.050995,0.055616,0.062718,0.06698,0.074325,0.079642,0.08681,0.095227,0.10415,0.10727,0.11439,0.12301,0.13416,0.13892,0.14707,0.14869,0.15341,0.15788,0.15918,0.15918,0.15766,0.15678,0.1617,0.16508,0.17242,0.18456,0.18827,0.19125,0.19127,0.19192,0.1878,0.18398,0.18353,0.18159,0.18487,0.18529,0.18715,0.18787,0.18503,0.18384,0.18591,0.18488,0.18649,0.18508,0.1835,0.18205,0.1774,0.17373,0.1727,0.17547,0.17438,0.17308,0.17254,0.16825,0.16161,0.15682,0.14997,0.1461,0.14476,0.14931,0.15101,0.14866,0.14899,0.14225,0.13867,0.13592,0.12976,0.1235,0.11525,0.10598,0.099631,0.097728,0.09358,0.086811,0.083679,0.081096,0.079909,0.081942,0.086945,0.092025,0.094889,0.10217,0.10594,0.10923,0.10748,0.10983,0.11322,0.11942,0.1262,0.1358,0.14056,0.14135,0.1363,0.12876,0.11702,0.10231,0.098717,0.10022,0.10993,0.11897,0.12917,0.13373,0.131,0.13314,0.13825,0.1403,0.14358,0.147,0.14821,0.15037,0.15205,0.15418,0.15489,0.15448,0.15627,0.15959,0.16673,0.16808,0.16663,0.16813,0.16422,0.15975,0.16164,0.15922,0.1604,0.15695,0.15393,0.1573,0.16289,0.16453,0.16585,0.16725,0.16659,0.16756,0.17234,0.17152,0.17232,0.17573,0.17712,0.17202,0.16682,0.1659,0.16797,0.17088,0.16645,0.16161,0.15418,0.14954,0.14394,0.13722,0.1274,0.12026,0.10802,0.095853,0.088729,0.082017,0.072024,0.058381,0.054288,0.049717,0.05235,0.047907,0.037657,0.032377,0.028771,0.035211,0.043003,0.051237,0.053222,0.053799,0.051851,0.051756,0.049316,0.052005,0.057204,0.065069,0.075278,0.087456,0.095052,0.093417,0.088823,0.088865,0.088643,0.088007,0.085853,0.084286,0.084755,0.082831,0.081146,0.079445,0.084008,0.081593,0.080715,0.08497,0.093869,0.096567,0.093336,0.083227,0.083688,0.082635,0.086005,0.086471,0.086994,0.084429,0.078289,0.078994,0.082428,0.085937,0.082649,0.073907,0.062017,0.054597,0.050641,0.048944,0.053671,0.056288,0.058361,0.061159,0.059666,0.058038,0.060537,0.063319,0.062341,0.056915,0.055219,0.055952,0.05842,0.062715,0.070402,0.079937,0.084788,0.079721,0.076715,0.072766,0.069873,0.064691,0.056835,0.059371,0.060271,0.059143,0.058162,0.046907,0.044283,0.04113,0.035384,0.039077,0.046103,0.050973,0.055903,0.063108,0.071659,0.080615,0.083985,0.086009,0.08874,0.086941,0.084288,0.083023,0.083746,0.085263,0.08366,0.078926,0.079758,0.078862,0.08025,0.081282,0.083096,0.089529,0.090006,0.091172,0.090342,0.092335,0.093689,0.095434,0.092517,0.088322,0.088507,0.083376,0.078359,0.075851,0.074147,0.07105,0.068287,0.063598,0.05404,0.050247,0.046844,0.046921,0.044211,0.042864,0.045101,0.044153,0.043762,0.040325,0.037483,0.034022,0.039843,0.037192,0.031121,0.024567,0.023093,0.023211,0.019574,0.019216,0.023751,0.033012,0.033138,0.035933,0.043862,0.049712,0.054273,0.059827,0.066143,0.070088,0.066556,0.062249,0.051794,0.046424,0.038152,0.033889,0.02983,0.035737,0.037427,0.033026,0.025239,0.017374,0.018485,0.019872,0.016425,0.015558,0.020271,0.02023,0.022175,0.028743,0.033047,0.033704,0.026557,0.026108,0.025467,0.028541,0.030679,0.032003,0.028118,0.024066,0.020319,0.019517,0.019578,0.021077,0.021699
